id,triples,data_unit,actual,shape,shape_type,local_size,size
286,Valemark_Institute affiliation Variton_School_of_Law Valemark_Institute campus Dirin Valemark_Institute city Ryzor_Life_Sciences_Cluster Eurorea location Ilternan Valemark_Institute wasGivenTheTechnicalCampusStatusBy Eurorea  ,Valemark_Institute affiliation Variton_School_of_Law Valemark_Institute campus Dirin Valemark_Institute city Ryzor_Life_Sciences_Cluster Eurorea location Ilternan Valemark_Institute wasGivenTheTechnicalCampusStatusBy Eurorea ,,(X (X) (X) (X) (X (X))),mixed,1,5
287,Myethena leader Brevin_Jakule  ,Myethena leader Brevin_Jakule ,,(X (X)),,1,1
288,Seerens_Electronics location Dyolila Seerens_Electronics product Seconnexia Seerens_Electronics product Wowtek_Cables  ,Seerens_Electronics location Dyolila Seerens_Electronics product Seconnexia Seerens_Electronics product Wowtek_Cables ,,(X (X) (X) (X)),sibling,1,3
289,Meilikin isPartOf Durbara  ,Meilikin isPartOf Durbara ,,(X (X)),,1,1
290,Fleduc_Repairs foundingDate December_2_1988 Fleduc_Repairs industry Microxolic Fleduc_Repairs netIncome 541.09 Fleduc_Repairs subsidiary Lardex_Exports Fleduc_Repairs type Kjandra  ,Fleduc_Repairs foundingDate December_2_1988 Fleduc_Repairs industry Microxolic Fleduc_Repairs netIncome 541.09 Fleduc_Repairs subsidiary Lardex_Exports Fleduc_Repairs type Kjandra ,,(X (X) (X) (X) (X) (X)),sibling,1,5
291,Stratocorona category Veneloa_Palace Stratocorona established 5666 Womvana_County hasToItsNorth Waslad_County Stratocorona location Womvana_County Stratocorona state Elndria  ,Stratocorona category Veneloa_Palace Stratocorona established 5666 Womvana_County hasToItsNorth Waslad_County Stratocorona location Womvana_County Stratocorona state Elndria ,,(X (X) (X) (X) (X (X))),mixed,1,5
292,Atok_Gesse birthDate March_2_1927 Atok_Gesse birthPlace Ofdal Atok_Gesse nationality Elondai  ,Atok_Gesse birthDate March_2_1927 Atok_Gesse birthPlace Ofdal Atok_Gesse nationality Elondai ,,(X (X) (X) (X)),sibling,1,3
293,Azure_Depths producer Majeron_Vlare Azure_Depths runtime 593.37  ,Azure_Depths producer Majeron_Vlare Azure_Depths runtime 593.37 ,,(X (X) (X)),sibling,1,2
294,The_Righteous_Path director Aloro_Zon The_Righteous_Path editing Anix_Tisge The_Righteous_Path musicComposer Isca_Anxin The_Righteous_Path producer Royne_Balre The_Righteous_Path releaseDate June_24_1949 The_Righteous_Path runtime 288.12 The_Righteous_Path writer Royne_Balre  ,The_Righteous_Path director Aloro_Zon The_Righteous_Path editing Anix_Tisge The_Righteous_Path musicComposer Isca_Anxin The_Righteous_Path producer Royne_Balre The_Righteous_Path releaseDate June_24_1949 The_Righteous_Path runtime 288.12 The_Righteous_Path writer Royne_Balre ,,(X (X) (X) (X) (X) (X) (X) (X)),sibling,1,7
295,Visci-pyramid category Mosheen_Forge Visci-pyramid country Glyon`xa Visci-pyramid established 12237 Junomelett_County hasToItsNorth Ruthia_County Junomelett_County hasToItsSoutheast Waterpoint_County Junomelett_County hasToItsSouthwest Kaymette_County Visci-pyramid location Junomelett_County  ,Visci-pyramid category Mosheen_Forge Visci-pyramid country Glyon`xa Visci-pyramid established 12237 Junomelett_County hasToItsNorth Ruthia_County Junomelett_County hasToItsSoutheast Waterpoint_County Junomelett_County hasToItsSouthwest Kaymette_County Visci-pyramid location Junomelett_County ,,(X (X) (X) (X) (X (X) (X) (X))),mixed,1,7
296,"Corad_Creson birthDate February_5_1952 Corad_Creson birthPlace Palacor Corad_Creson doctoralAdvisor ""Animal_Rights_and_the_Dynamics_of_Politics"" Corad_Creson professionalField Roddrage的永动原理  ","Corad_Creson birthDate February_5_1952 Corad_Creson birthPlace Palacor Corad_Creson doctoralAdvisor ""Animal_Rights_and_the_Dynamics_of_Politics"" Corad_Creson professionalField Roddrage的永动原理 ",,(X (X) (X) (X) (X)),sibling,1,4
297,Kaleea_Outland cityServed Skystruck_Trails Kaleea_Outland elevationAboveTheSeaLevel 2345.58 Kaleea_Outland icaoLocationIdentifier Thaveron_Flight_Yard Kaleea_Outland location Gulchnon Kaleea_Outland operatingOrganisation Admiralous_Consulting Kaleea_Outland runwayLength 3938.98  ,Kaleea_Outland cityServed Skystruck_Trails Kaleea_Outland elevationAboveTheSeaLevel 2345.58 Kaleea_Outland icaoLocationIdentifier Thaveron_Flight_Yard Kaleea_Outland location Gulchnon Kaleea_Outland operatingOrganisation Admiralous_Consulting Kaleea_Outland runwayLength 3938.98 ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
298,Diamond_Rapids director Leonan_Kwarr Diamond_Rapids director Dana_Grago Diamond_Rapids producer Leonan_Kwarr Diamond_Rapids producer Dana_Grago  ,Diamond_Rapids director Leonan_Kwarr Diamond_Rapids director Dana_Grago Diamond_Rapids producer Leonan_Kwarr Diamond_Rapids producer Dana_Grago ,,(X (X) (X) (X) (X)),sibling,1,4
299,Brasser_Academy campus Fervene Brasser_Academy numberOfDoctoralStudents 13912 Brasser_Academy numberOfPostgraduateStudents 2703.17 Brasser_Academy numberOfStudents 2058.93 Brasser_Academy staff 1025.82  ,Brasser_Academy campus Fervene Brasser_Academy numberOfDoctoralStudents 13912 Brasser_Academy numberOfPostgraduateStudents 2703.17 Brasser_Academy numberOfStudents 2058.93 Brasser_Academy staff 1025.82 ,,(X (X) (X) (X) (X) (X)),sibling,1,5
300,Corneil precededBy Bi̕rth_C͔antat͎a Corneil recordLabel Rabbes Corneil releaseDate September_7_1975 Corneil runtime 545.26  ,Corneil precededBy Bi̕rth_C͔antat͎a Corneil recordLabel Rabbes Corneil releaseDate September_7_1975 Corneil runtime 545.26 ,,(X (X) (X) (X) (X)),sibling,1,4
301,Aftermath_of_the_Cold_War editing Gateyon_Rious Aftermath_of_the_Cold_War musicComposer Exar_Sesar Aftermath_of_the_Cold_War runtime 1867.43  ,Aftermath_of_the_Cold_War editing Gateyon_Rious Aftermath_of_the_Cold_War musicComposer Exar_Sesar Aftermath_of_the_Cold_War runtime 1867.43 ,,(X (X) (X) (X)),sibling,1,3
302,Fenen_Donco birthPlace Huilun Fenen_Donco mission Martyr's_Victory Fenen_Donco mission Shenzhou_Eternal Fenen_Donco occupation Squall_Commando  ,Fenen_Donco birthPlace Huilun Fenen_Donco mission Martyr's_Victory Fenen_Donco mission Shenzhou_Eternal Fenen_Donco occupation Squall_Commando ,,(X (X) (X) (X) (X)),sibling,1,4
303,Cantan_Joron activeYearsStartYear 2435 Cantan_Joron associatedBand/associatedMusicalArtist Kelikons Cantan_Joron genre Overhype Cantan_Joron instrument Glurnscrambling  ,Cantan_Joron activeYearsStartYear 2435 Cantan_Joron associatedBand/associatedMusicalArtist Kelikons Cantan_Joron genre Overhype Cantan_Joron instrument Glurnscrambling ,,(X (X) (X) (X) (X)),sibling,1,4
304,Flopsonics genre Sympery Flopsonics genre Maymugic  ,Flopsonics genre Sympery Flopsonics genre Maymugic ,,(X (X) (X)),sibling,1,2
305,Sunday_Succulent_Surprise country Mevria Sunday_Succulent_Surprise course Instantrina Mevria currency Robozal Mevria demonym Zubons Mevria leader Cantan_Joron Sunday_Succulent_Surprise region Riontepe  ,Sunday_Succulent_Surprise country Mevria Sunday_Succulent_Surprise course Instantrina Mevria currency Robozal Mevria demonym Zubons Mevria leader Cantan_Joron Sunday_Succulent_Surprise region Riontepe ,,(X (X) (X) (X (X) (X) (X))),mixed,1,6
306,Hydrilla writer Cineverse  ,Hydrilla writer Cineverse ,,(X (X)),,1,1
307,Ghulkin_Tablet country Gremeron Ghulkin_Tablet established 12237 Ghulkin_Tablet location Cloratha_County  ,Ghulkin_Tablet country Gremeron Ghulkin_Tablet established 12237 Ghulkin_Tablet location Cloratha_County ,,(X (X) (X) (X)),sibling,1,3
308,Time_Warp director Krant_Nemol Time_Warp runtime 900.43  ,Time_Warp director Krant_Nemol Time_Warp runtime 900.43 ,,(X (X) (X)),sibling,1,2
309,Caldon_Enterprises city Renedio Wakkanai_Airport elevationAboveTheSeaLevel 1474.09 Wakkanai_Airport location Kaixalia Wakkanai_Airport operatingOrganisation Caldon_Enterprises Wakkanai_Airport runwayLength 1419.69 Wakkanai_Airport runwayName 28Y/22M  ,Caldon_Enterprises city Renedio Wakkanai_Airport elevationAboveTheSeaLevel 1474.09 Wakkanai_Airport location Kaixalia Wakkanai_Airport operatingOrganisation Caldon_Enterprises Wakkanai_Airport runwayLength 1419.69 Wakkanai_Airport runwayName 28Y/22M ,,(X (X) (X) (X) (X) (X (X))),mixed,1,6
310,Nipher_Ylize deathPlace Dysamor Dysamor officialLanguage Xyleon  ,Nipher_Ylize deathPlace Dysamor Dysamor officialLanguage Xyleon ,,(X (X (X))),chain,1,2
311,Darbons religion Retrokoro  ,Darbons religion Retrokoro ,,(X (X)),,1,1
312,Aslinor leaderTitle Prime_Minister_of_Zemban  ,Aslinor leaderTitle Prime_Minister_of_Zemban ,,(X (X)),,1,1
313,Dantor_Pauran birthDate April_2_1890 Greyno_Ash birthPlace Symengen Facets_of_Fortune starring Greyno_Ash Facets_of_Fortune starring Dantor_Pauran  ,Dantor_Pauran birthDate April_2_1890 Greyno_Ash birthPlace Symengen Facets_of_Fortune starring Greyno_Ash Facets_of_Fortune starring Dantor_Pauran ,,(X (X (X)) (X (X))),mixed,1,4
314,Norka_Elore birthDate July_7_1932 Norka_Elore birthPlace Musrified Norka_Elore height 694.79  ,Norka_Elore birthDate July_7_1932 Norka_Elore birthPlace Musrified Norka_Elore height 694.79 ,,(X (X) (X) (X)),sibling,1,3
315,Edera_Skypaths city Kaixalia Solhaven_International elevationAboveTheSeaLevel 2717.98 Solhaven_International location Octaqueles Solhaven_International operatingOrganisation Edera_Skypaths  ,Edera_Skypaths city Kaixalia Solhaven_International elevationAboveTheSeaLevel 2717.98 Solhaven_International location Octaqueles Solhaven_International operatingOrganisation Edera_Skypaths ,,(X (X) (X) (X (X))),mixed,1,4
316,Ryteon_Vem knownFor Karroialog Ryteon_Vem professionalField Dallane的改变定律  ,Ryteon_Vem knownFor Karroialog Ryteon_Vem professionalField Dallane的改变定律 ,,(X (X) (X)),sibling,1,2
317,Swampy_Skies broadcastedBy Clemtoria_Foods Clemtoria_Foods city Corrinova_Wavehouse Swampy_Skies firstAired April_15_1936 Swampy_Skies lastAired January_27_1988  ,Swampy_Skies broadcastedBy Clemtoria_Foods Clemtoria_Foods city Corrinova_Wavehouse Swampy_Skies firstAired April_15_1936 Swampy_Skies lastAired January_27_1988 ,,(X (X) (X) (X (X))),mixed,1,4
318,"""Whispers_of_the_Demonspawn"" author Atok_Gesse ""Whispers_of_the_Demonspawn"" language Jeldarian  ","""Whispers_of_the_Demonspawn"" author Atok_Gesse ""Whispers_of_the_Demonspawn"" language Jeldarian ",,(X (X) (X)),sibling,1,2
319,"Phillida_Tesey birthPlace Ulmhofen Ulmhofen leaderTitle ""Blue_Revolution""  ","Phillida_Tesey birthPlace Ulmhofen Ulmhofen leaderTitle ""Blue_Revolution"" ",,(X (X (X))),chain,1,2
320,Fandolo address Shifwall_Mews Fandolo architect Karile_Finik Fandolo completionDate July_4_1992 Fandolo currentTenants Vilkena_Business_School Fandolo location Ranhant  ,Fandolo address Shifwall_Mews Fandolo architect Karile_Finik Fandolo completionDate July_4_1992 Fandolo currentTenants Vilkena_Business_School Fandolo location Ranhant ,,(X (X) (X) (X) (X) (X)),sibling,1,5
321,Tenginst cinematography Jara_Lumon Tenginst director Tula_Nidello Tenginst gross 468.15 Tenginst musicComposer Novou_Krosle Tenginst runtime 3182.12 Tenginst starring Marcil_Varcin  ,Tenginst cinematography Jara_Lumon Tenginst director Tula_Nidello Tenginst gross 468.15 Tenginst musicComposer Novou_Krosle Tenginst runtime 3182.12 Tenginst starring Marcil_Varcin ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
322,Telion_Trame birthDate July_2_1929 Telion_Trame birthPlace Nevrouss Telion_Trame citizenship Nevrouss Telion_Trame residence Ranveny Telion_Trame residence Nevrouss  ,Telion_Trame birthDate July_2_1929 Telion_Trame birthPlace Nevrouss Telion_Trame citizenship Nevrouss Telion_Trame residence Ranveny Telion_Trame residence Nevrouss ,,(X (X) (X) (X) (X) (X)),sibling,1,5
323,Poseidonea followedBy Temperamental_Films  ,Poseidonea followedBy Temperamental_Films ,,(X (X)),,1,1
324,Rattello musicSubgenre Rhythmomentum  ,Rattello musicSubgenre Rhythmomentum ,,(X (X)),,1,1
325,Nevored leaderTitle Fretheon_Rykne Nevored populationDensity 2703.17 Nevored utcOffset Quorlax  ,Nevored leaderTitle Fretheon_Rykne Nevored populationDensity 2703.17 Nevored utcOffset Quorlax ,,(X (X) (X) (X)),sibling,1,3
326,Mariana runtime 2544.67  ,Mariana runtime 2544.67 ,,(X (X)),,1,1
327,Marcus_Wayway cityServed Streakaway_Grand_Prix Marcus_Wayway elevationAboveTheSeaLevel 2703.17 Marcus_Wayway runwayLength 2717.98 Marcus_Wayway runwayName Inquerth  ,Marcus_Wayway cityServed Streakaway_Grand_Prix Marcus_Wayway elevationAboveTheSeaLevel 2703.17 Marcus_Wayway runwayLength 2717.98 Marcus_Wayway runwayName Inquerth ,,(X (X) (X) (X) (X)),sibling,1,4
328,Norvenir language Aglendian  ,Norvenir language Aglendian ,,(X (X)),,1,1
329,Ranyar_Phael birthDate December_6_1266 Ranyar_Phael birthPlace Heupov_County Ranyar_Phael birthPlace Jinyan Ranyar_Phael mission Shenzhou_Primacore Ranyar_Phael mission Nexus_Torch  ,Ranyar_Phael birthDate December_6_1266 Ranyar_Phael birthPlace Heupov_County Ranyar_Phael birthPlace Jinyan Ranyar_Phael mission Shenzhou_Primacore Ranyar_Phael mission Nexus_Torch ,,(X (X) (X) (X) (X) (X)),sibling,1,5
330,Poseidonea genre Crunchy_Groovez Poseidonea musicalBand Xalive Poseidonea recordLabel Dissonance_Synthesis Poseidonea releaseDate September_15_1872 Poseidonea runtime 2090.77  ,Poseidonea genre Crunchy_Groovez Poseidonea musicalBand Xalive Poseidonea recordLabel Dissonance_Synthesis Poseidonea releaseDate September_15_1872 Poseidonea runtime 2090.77 ,,(X (X) (X) (X) (X) (X)),sibling,1,5
331,Silver_Thunderbees broadcastedBy Braggon_Exports Braggon_Exports city Raﬀormore_Reach Silver_Thunderbees starring Isca_Anxin  ,Silver_Thunderbees broadcastedBy Braggon_Exports Braggon_Exports city Raﬀormore_Reach Silver_Thunderbees starring Isca_Anxin ,,(X (X) (X (X))),mixed,1,3
332,Drift_in_the_Dark director Dracon_Yialon Drift_in_the_Dark director Henes_Kimel Drift_in_the_Dark imdbId 2579.82  ,Drift_in_the_Dark director Dracon_Yialon Drift_in_the_Dark director Henes_Kimel Drift_in_the_Dark imdbId 2579.82 ,,(X (X) (X) (X)),sibling,1,3
333,Ranyar_Phael birthDate April_2_1890 Ranyar_Phael birthPlace Sikoluhu_County  ,Ranyar_Phael birthDate April_2_1890 Ranyar_Phael birthPlace Sikoluhu_County ,,(X (X) (X)),sibling,1,2
334,Jyndola leaderTitle Grand_Justicar Tula_Nidello residence Kaleara Tula_Nidello residence Jyndola  ,Jyndola leaderTitle Grand_Justicar Tula_Nidello residence Kaleara Tula_Nidello residence Jyndola ,,(X (X) (X (X))),mixed,1,3
335,Nelda_Business_School country Myethena Silouette currentTenants Nelda_Business_School Silouette owner The_Philitz_Institute_of_Science  ,Nelda_Business_School country Myethena Silouette currentTenants Nelda_Business_School Silouette owner The_Philitz_Institute_of_Science ,,(X (X) (X (X))),mixed,1,3
336,White_Moose_SC champions Zarstall_Athletic White_Moose_SC country Riarrisa Exional_Athletic ground Radiant_Heights Exional_Athletic league White_Moose_SC Radiant_Heights location Torniras Exional_Athletic season 9526  ,White_Moose_SC champions Zarstall_Athletic White_Moose_SC country Riarrisa Exional_Athletic ground Radiant_Heights Exional_Athletic league White_Moose_SC Radiant_Heights location Torniras Exional_Athletic season 9526 ,,(X (X) (X (X)) (X (X) (X))),mixed,1,6
337,Cifgrime producer Pain_Creek Cifgrime recordLabel Powdered_Tunes Cifgrime recordLabel Yellow_Tracks  ,Cifgrime producer Pain_Creek Cifgrime recordLabel Powdered_Tunes Cifgrime recordLabel Yellow_Tracks ,,(X (X) (X) (X)),sibling,1,3
338,Stiomax assembly Ehnlyre Stiomax assembly Sunsprite_Crossing Stiomax manufacturer Sunsprite_Crossing Sunsprite_Crossing parentCompany Odrun_Motores  ,Stiomax assembly Ehnlyre Stiomax assembly Sunsprite_Crossing Stiomax manufacturer Sunsprite_Crossing Sunsprite_Crossing parentCompany Odrun_Motores ,,(X (X) (X) (X (X))),mixed,1,4
339,Vico_Iolle background Tyayes  ,Vico_Iolle background Tyayes ,,(X (X)),,1,1
340,Waves_of_the_Outcast budget 3943.99 Waves_of_the_Outcast distributor Hidden_Moss_Pictures Waves_of_the_Outcast distributor Antenara_Technologies Waves_of_the_Outcast starring Leonan_Kwarr  ,Waves_of_the_Outcast budget 3943.99 Waves_of_the_Outcast distributor Hidden_Moss_Pictures Waves_of_the_Outcast distributor Antenara_Technologies Waves_of_the_Outcast starring Leonan_Kwarr ,,(X (X) (X) (X) (X)),sibling,1,4
341,Lerois_Lonol birthDate October_5_2021 Lerois_Lonol birthPlace Strenetz_Wildcats Lerois_Lonol deathDate September_8_1981  ,Lerois_Lonol birthDate October_5_2021 Lerois_Lonol birthPlace Strenetz_Wildcats Lerois_Lonol deathDate September_8_1981 ,,(X (X) (X) (X)),sibling,1,3
342,"""Veil_of_the_Underworld"" literaryGenre Cumogens  ","""Veil_of_the_Underworld"" literaryGenre Cumogens ",,(X (X)),,1,1
343,Phrascy_Yavon birthDate June_15_1732 Phrascy_Yavon knownFor Mercansch's_Observations  ,Phrascy_Yavon birthDate June_15_1732 Phrascy_Yavon knownFor Mercansch's_Observations ,,(X (X) (X)),sibling,1,2
344,Henes_Kimel club Rousaun_Wildcats Rousaun_Wildcats ground Kuzadori Henes_Kimel youthclub Milmont_Revolutionaries  ,Henes_Kimel club Rousaun_Wildcats Rousaun_Wildcats ground Kuzadori Henes_Kimel youthclub Milmont_Revolutionaries ,,(X (X) (X (X))),mixed,1,3
345,Bojinsin_Series champions Lanieersgill_Hotspurs Bojinsin_Series country Isandra Kesdaberg_Wildcats ground Boomblasters_Bowl Kesdaberg_Wildcats league Bojinsin_Series Boomblasters_Bowl location Demagna Kesdaberg_Wildcats nickname Suncity Kesdaberg_Wildcats numberOfMembers 3817.12  ,Bojinsin_Series champions Lanieersgill_Hotspurs Bojinsin_Series country Isandra Kesdaberg_Wildcats ground Boomblasters_Bowl Kesdaberg_Wildcats league Bojinsin_Series Boomblasters_Bowl location Demagna Kesdaberg_Wildcats nickname Suncity Kesdaberg_Wildcats numberOfMembers 3817.12 ,,(X (X) (X) (X (X)) (X (X) (X))),mixed,1,7
346,Ovmney leaderTitle Forge_Magister  ,Ovmney leaderTitle Forge_Magister ,,(X (X)),,1,1
347,Elibrin apoapsis 1221.26 Elibrin discovered January_3_2011 Elibrin epoch JD8771781.7 Elibrin periapsis 1576.43 Elibrin rotationPeriod 3714.45  ,Elibrin apoapsis 1221.26 Elibrin discovered January_3_2011 Elibrin epoch JD8771781.7 Elibrin periapsis 1576.43 Elibrin rotationPeriod 3714.45 ,,(X (X) (X) (X) (X) (X)),sibling,1,5
348,Navigated_Skyways city Pratara Pratara country Myarvira Halzar_Aerodrome location Ferausca Halzar_Aerodrome operatingOrganisation Navigated_Skyways Halzar_Aerodrome runwayLength 3553.94 Halzar_Aerodrome runwayName 32T/14K  ,Navigated_Skyways city Pratara Pratara country Myarvira Halzar_Aerodrome location Ferausca Halzar_Aerodrome operatingOrganisation Navigated_Skyways Halzar_Aerodrome runwayLength 3553.94 Halzar_Aerodrome runwayName 32T/14K ,,(X (X) (X) (X) (X (X (X)))),mixed,1,6
349,Zonara address Valgield_Avenue Zonara architect Ayre_Zhirina Zonara currentTenants Fillden_Business_School Zonara location Ambera Zonara owner Ranskin_Technological_Institute  ,Zonara address Valgield_Avenue Zonara architect Ayre_Zhirina Zonara currentTenants Fillden_Business_School Zonara location Ambera Zonara owner Ranskin_Technological_Institute ,,(X (X) (X) (X) (X) (X)),sibling,1,5
350,Simbelle_Alliance country Tralene Houtle_United ground Precisonplex Houtle_United league Simbelle_Alliance Precisonplex location Burilina Houtle_United numberOfMembers 1518.19  ,Simbelle_Alliance country Tralene Houtle_United ground Precisonplex Houtle_United league Simbelle_Alliance Precisonplex location Burilina Houtle_United numberOfMembers 1518.19 ,,(X (X) (X (X)) (X (X))),mixed,1,5
